,assignmentId,question,response,condition,task
1085,3e5b9846,expl_is_useful,1.0,Conf.+Single,amzbook
1086,3e5b9847,assist_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1087,3e5b9847,assit_useful_detail,I didn't really use it much. Just read the review and made my own decision ,Conf.+Adaptive (Expert),amzbook
1088,3e5b9847,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1089,3e5b9848,assist_is_useful,2.0,Conf.,amzbook
1090,3e5b9848,assit_useful_detail,I didn't pay any attention to Marvin after we disagreed the first time and I got it right. I thought Marvin was distracting. ,Conf.,amzbook
1091,3e5b9848,expl_is_useful,,Conf.,amzbook
1092,3e5b9849,assist_is_useful,4.0,Conf.+Single,amzbook
1093,3e5b9849,assit_useful_detail,"I used it objectively, but also used my own intuition to also aid in my answer. I did not want to be tricked.",Conf.+Single,amzbook
1094,3e5b9849,expl_is_useful,3.0,Conf.+Single,amzbook
1095,3e5b984a,assist_is_useful,4.0,Conf.+Single,amzbook
1096,3e5b984a,assit_useful_detail,The information that Marvin provided was great because most of the time the AI was right. It also allowed me to quickly read through the reviews and spot things that would take longer other wise.,Conf.+Single,amzbook
1097,3e5b984a,expl_is_useful,4.0,Conf.+Single,amzbook
1098,3e5b984b,assist_is_useful,5.0,Conf.+Double,amzbook
1099,3e5b984b,assit_useful_detail,I really used the numerical percent. I focused in to look at the words that he put a negative or positive conotation and looked for how that effected the percentage.,Conf.+Double,amzbook
1100,3e5b984b,expl_is_useful,5.0,Conf.+Double,amzbook
1101,3e5b984c,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1102,3e5b984c,assit_useful_detail,I used the percentage of what he thought about the reviews,Conf.+Adaptive (Expert),amzbook
1103,3e5b984c,expl_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1104,3e5b984d,assist_is_useful,2.0,Conf.+Adaptive,amzbook
1105,3e5b984d,assit_useful_detail,I really didnt use it very much because I noticed that sometimes the highlighted words were not relevant. I did look at what he thought though to se if I agreed. ,Conf.+Adaptive,amzbook
1106,3e5b984d,expl_is_useful,2.0,Conf.+Adaptive,amzbook
1107,3e5b984e,assist_is_useful,3.0,Conf.+Double,amzbook
1108,3e5b984e,assit_useful_detail,I looked at Marvin's choice but I still read it myself to see what was negative or positive about it. I did take marvin's suggestions before I read them.,Conf.+Double,amzbook
1109,3e5b984e,expl_is_useful,3.0,Conf.+Double,amzbook
1110,3e5b984f,assist_is_useful,4.0,Conf.+Double,amzbook
1111,3e5b984f,assit_useful_detail,"I first looked at Marvin's opinion on the reading, and if it was above 80% I would skim the passage looking for words or sentences that would support it. If i truly questioned if he was right, I went back to re-read the full email and then make a judgement based upon that.",Conf.+Double,amzbook
1112,3e5b984f,expl_is_useful,3.0,Conf.+Double,amzbook
1113,3e5b9850,assist_is_useful,4.0,Conf.,amzbook
1114,3e5b9850,assit_useful_detail,"I looked at his recommendation after I read the passage to see if I agreed.  or the most part I did - there were just a few instances where I disagreed, but it looked like he was close to being on the fence about whether it was positive or negative in those instances anyway.",Conf.,amzbook
1115,3e5b9850,expl_is_useful,,Conf.,amzbook
1116,3e5b9851,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1117,3e5b9851,assit_useful_detail,"I used the highlights to help make a decision. Still, I think it was worth reading the whole review to get the full sense of it.",Conf.+Adaptive (Expert),amzbook
1118,3e5b9851,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1119,3e5b9852,assist_is_useful,,Human,amzbook
1120,3e5b9852,assit_useful_detail,,Human,amzbook
1121,3e5b9852,expl_is_useful,,Human,amzbook
1122,3e5b9853,assist_is_useful,4.0,Conf.,amzbook
1123,3e5b9853,assit_useful_detail,"I looked at his suggestion first.  Then,  I read the review for myself to see what I thought.",Conf.,amzbook
1124,3e5b9853,expl_is_useful,,Conf.,amzbook
1125,3e5b9854,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1126,3e5b9854,assit_useful_detail,I first read the article and formed my opinion.  Then I looked at how many positives vs negtives Marvin provided and decided from that.,Conf.+Adaptive,amzbook
1127,3e5b9854,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1128,3e5b9855,assist_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1129,3e5b9855,assit_useful_detail,I used Marvis's prediction to determine my judgement most of the time and I also pay attention to the negative statement highlighted in red when there is also a statement highlighted in blue in a particular passage.,Conf.+Adaptive (Expert),amzbook
1130,3e5b9855,expl_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1131,3e5b9856,assist_is_useful,,Human,amzbook
1132,3e5b9856,assit_useful_detail,,Human,amzbook
1133,3e5b9856,expl_is_useful,,Human,amzbook
1134,3e5b9857,assist_is_useful,3.0,Conf.+Single,amzbook
1135,3e5b9857,assit_useful_detail,I found that I had to use my own judgement most of the time. ,Conf.+Single,amzbook
1136,3e5b9857,expl_is_useful,3.0,Conf.+Single,amzbook
1137,3e5b9858,assist_is_useful,3.0,Conf.,amzbook
1138,3e5b9858,assit_useful_detail,I used my own judgment first and then look at Marvin's suggestion.  There were several I got wrong that Marvin actually got right.  I should have listened to him better.,Conf.,amzbook
1139,3e5b9858,expl_is_useful,,Conf.,amzbook
1140,3e5b9859,assist_is_useful,,Human,amzbook
1141,3e5b9859,assit_useful_detail,,Human,amzbook
1142,3e5b9859,expl_is_useful,,Human,amzbook
1143,3e5b985a,assist_is_useful,4.0,Conf.,amzbook
1144,3e5b985a,assit_useful_detail,I looked at Marvin's suggestion and then looked for a quick confirmation in the review. I looked for a snipped that reflected or opposed Marvin's suggestion. ,Conf.,amzbook
1145,3e5b985a,expl_is_useful,,Conf.,amzbook
1146,3e5b985b,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1147,3e5b985b,assit_useful_detail,If it totally looked one sided (lots of red or vice versa) I went with marvin. If it was mixed I took a closer look and went with what I thought.,Conf.+Adaptive,amzbook
1148,3e5b985b,expl_is_useful,3.0,Conf.+Adaptive,amzbook
1149,3e5b985c,assist_is_useful,4.0,Conf.+Single,amzbook
1150,3e5b985c,assit_useful_detail,The highlighted words were occasionally helpful for a quick glance.  Mostly I just selected what Marvin thought if he was 95% certain or more.,Conf.+Single,amzbook
1151,3e5b985c,expl_is_useful,3.0,Conf.+Single,amzbook
1152,3e5b985d,assist_is_useful,,Human,amzbook
1153,3e5b985d,assit_useful_detail,,Human,amzbook
1154,3e5b985d,expl_is_useful,,Human,amzbook
1155,3e5b985e,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1156,3e5b985e,assit_useful_detail,I made my own decision and then looked to what he said.  usually we were the same,Conf.+Adaptive,amzbook
1157,3e5b985e,expl_is_useful,3.0,Conf.+Adaptive,amzbook
1158,3e5b985f,assist_is_useful,3.0,Conf.,amzbook
1159,3e5b985f,assit_useful_detail,"I used it as an assist, but usually just made my own judgements.",Conf.,amzbook
1160,3e5b985f,expl_is_useful,,Conf.,amzbook
1161,3e5b9860,assist_is_useful,4.0,Conf.+Single,amzbook
1162,3e5b9860,assit_useful_detail,"I looked at the highlighted words to see if they were mostly positive or negative, in describing each book.  I also looked at the percentage that went with each review (90% was usually the right choice to go with).",Conf.+Single,amzbook
1163,3e5b9860,expl_is_useful,4.0,Conf.+Single,amzbook
1164,3e5b9861,assist_is_useful,4.0,Conf.+Double,amzbook
1165,3e5b9861,assit_useful_detail,Used it to back up my thoughts and see if they merge. I also used it as a baseline for good answers without completely relying on Marvin.,Conf.+Double,amzbook
1166,3e5b9861,expl_is_useful,4.0,Conf.+Double,amzbook
1167,3e5b9862,assist_is_useful,,Human,amzbook
1168,3e5b9862,assit_useful_detail,,Human,amzbook
1169,3e5b9862,expl_is_useful,,Human,amzbook
1170,3e5b9863,assist_is_useful,,Human,amzbook
1171,3e5b9863,assit_useful_detail,,Human,amzbook
1172,3e5b9863,expl_is_useful,,Human,amzbook
1173,3e5b9864,assist_is_useful,4.0,Conf.+Single,amzbook
1174,3e5b9864,assit_useful_detail,"If it was above 90%, I went with Marvin.",Conf.+Single,amzbook
1175,3e5b9864,expl_is_useful,2.0,Conf.+Single,amzbook
1176,3e5b9865,assist_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1177,3e5b9865,assit_useful_detail,i tried to use it to influence my decision but it got me a few wrong answers,Conf.+Adaptive (Expert),amzbook
1178,3e5b9865,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1179,3e5b9866,assist_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1180,3e5b9866,assit_useful_detail,"I scanned the highlighted sentences, which helped me determine the tone of the review quickly. I did not use his guess, just his sentence choices.",Conf.+Adaptive (Expert),amzbook
1181,3e5b9866,expl_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1182,3e5b9867,assist_is_useful,4.0,Conf.+Double,amzbook
1183,3e5b9867,assit_useful_detail,I used Marvin's information as a base line going into the reviews. I would look at Marvin's prediction and tried to find a clear sentence or two that would support or not support Marvin's prediction.,Conf.+Double,amzbook
1184,3e5b9867,expl_is_useful,4.0,Conf.+Double,amzbook
1185,3e5b9868,assist_is_useful,2.0,Conf.,amzbook
1186,3e5b9868,assit_useful_detail,I can't trust Marvin's assistance.,Conf.,amzbook
1187,3e5b9868,expl_is_useful,,Conf.,amzbook
1188,3e5b9869,assist_is_useful,4.0,Conf.+Double,amzbook
1189,3e5b9869,assit_useful_detail,I used Marvins information for a quick scan of keywords. I then had a look at the first sentence and last to see if the reflection of the writer was similar to marvins confidence meter.,Conf.+Double,amzbook
1190,3e5b9869,expl_is_useful,4.0,Conf.+Double,amzbook
1191,3e5b986a,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1192,3e5b986a,assit_useful_detail,"It pointed towards certain phrases. Even if these phrases were not sufficient to make a decision, you could read around them and thus realize the position of the reviewer.",Conf.+Adaptive (Expert),amzbook
1193,3e5b986a,expl_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1194,3e5b986b,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1195,3e5b986b,assit_useful_detail,I took into consideration the suggestions but there were times he was not correct. I read all the passages.,Conf.+Adaptive,amzbook
1196,3e5b986b,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1197,3e5b986c,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1198,3e5b986c,assit_useful_detail,I always double checked but if the words he highlighted were all blue or all red in general I found that info to be helpful. It was the ones that had more of a mix of red and blue I had to really look carefully at.,Conf.+Adaptive,amzbook
1199,3e5b986c,expl_is_useful,3.0,Conf.+Adaptive,amzbook
1200,3e5b986d,assist_is_useful,1.0,Conf.+Adaptive,amzbook
1201,3e5b986d,assit_useful_detail,"I didn't think that Marvin was overly accurate, so I didn't use his assistance for the most part. I read the review and made my own judgment without relying on him.",Conf.+Adaptive,amzbook
1202,3e5b986d,expl_is_useful,1.0,Conf.+Adaptive,amzbook
1203,3e5b986e,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1204,3e5b986e,assit_useful_detail,"If Marvin's accuracy was above 95%, I only lightly skimmed the review text for certain phrases to reinforce my decision. If Marvin's accuracy was below 95%, I basically disregarded his recommendation.",Conf.+Adaptive,amzbook
1205,3e5b986e,expl_is_useful,3.0,Conf.+Adaptive,amzbook
1206,3e5b986f,assist_is_useful,1.0,Conf.,amzbook
1207,3e5b986f,assit_useful_detail,I completely ignored Marvin's advice and made my selections based on my impressions of what was written.,Conf.,amzbook
1208,3e5b986f,expl_is_useful,,Conf.,amzbook
1209,3e5b9870,assist_is_useful,2.0,Conf.,amzbook
1210,3e5b9870,assit_useful_detail,"I skimmed  the parafraph 

I skimmed the paragraph and then took into account what Marvin's choice

I would count his opinion if over a % 

",Conf.,amzbook
1211,3e5b9870,expl_is_useful,,Conf.,amzbook
1212,3e5b9871,assist_is_useful,1.0,Conf.+Single,amzbook
1213,3e5b9871,assit_useful_detail,I just read and think what mostly negative or positive. Sometimes it is pretty obvious.,Conf.+Single,amzbook
1214,3e5b9871,expl_is_useful,1.0,Conf.+Single,amzbook
1215,3e5b9872,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1216,3e5b9872,assit_useful_detail,"as a reference but using my instinct, I really like to read and I trust my instinct because I hate wasting time reading something of low quality",Conf.+Adaptive,amzbook
1217,3e5b9872,expl_is_useful,3.0,Conf.+Adaptive,amzbook
1218,3e5b9873,assist_is_useful,,Human,amzbook
1219,3e5b9873,assit_useful_detail,,Human,amzbook
1220,3e5b9873,expl_is_useful,,Human,amzbook
1221,3e5b9874,assist_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1222,3e5b9874,assit_useful_detail,For the most part i ignored it. Many of the passages had mixed sentiments according to the robot  so it was easiest to dismiss him and read the whole thing.,Conf.+Adaptive (Expert),amzbook
1223,3e5b9874,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1224,3e5b9875,assist_is_useful,4.0,Conf.+Double,amzbook
1225,3e5b9875,assit_useful_detail,"See how confident Marvin was, if it was high, over 90%, then it would probably be a good judgement but i will double check my assessment.",Conf.+Double,amzbook
1226,3e5b9875,expl_is_useful,5.0,Conf.+Double,amzbook
1227,3e5b9876,assist_is_useful,3.0,Conf.+Single,amzbook
1228,3e5b9876,assit_useful_detail,"I looked at how confident Marvin was with his predictions. This was not the end all to my opinion, but if I was stuck and Marvin had high confidence I went with Marvin's opinion.",Conf.+Single,amzbook
1229,3e5b9876,expl_is_useful,3.0,Conf.+Single,amzbook
1230,3e5b9877,assist_is_useful,,Human,amzbook
1231,3e5b9877,assit_useful_detail,,Human,amzbook
1232,3e5b9877,expl_is_useful,,Human,amzbook
1233,3e5b9878,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1234,3e5b9878,assit_useful_detail,I looked at the confidence levels to see how much I could trust it. I also then looked at the text to see if there were both positives and negatives that were highlighted to see which areas I should focus more on overall if the confidence was not high enough.,Conf.+Adaptive (Expert),amzbook
1235,3e5b9878,expl_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1236,3e5b9879,assist_is_useful,,Human,amzbook
1237,3e5b9879,assit_useful_detail,,Human,amzbook
1238,3e5b9879,expl_is_useful,,Human,amzbook
1239,3e5b987a,assist_is_useful,4.0,Conf.+Double,amzbook
1240,3e5b987a,assit_useful_detail,I would try to use it as a guide. Then I would skim through some of the other info to decide if I agreed with Marvin.,Conf.+Double,amzbook
1241,3e5b987a,expl_is_useful,2.0,Conf.+Double,amzbook
1242,3e5b987b,assist_is_useful,4.0,Conf.+Single,amzbook
1243,3e5b987b,assit_useful_detail,The highlighted words aloud me to focus on groups of words around the context of the highlighted words.  Most were helpful.,Conf.+Single,amzbook
1244,3e5b987b,expl_is_useful,2.0,Conf.+Single,amzbook
1245,3e5b987c,assist_is_useful,,Human,amzbook
1246,3e5b987c,assit_useful_detail,,Human,amzbook
1247,3e5b987c,expl_is_useful,,Human,amzbook
1248,3e5b987d,assist_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1249,3e5b987d,assit_useful_detail,"I used my own way and read through the reviews and checked to see if the positive and negatives that Marvin chose agreed with my interpretation. I felt that Marvin was mostly correct, but misconstrued a few of the reviews and thought they were positive when they were really negative.",Conf.+Adaptive (Expert),amzbook
1250,3e5b987d,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1251,3e5b987e,assist_is_useful,,Human,amzbook
1252,3e5b987e,assit_useful_detail,,Human,amzbook
1253,3e5b987e,expl_is_useful,,Human,amzbook
1254,3e5b987f,assist_is_useful,,Human,amzbook
1255,3e5b987f,assit_useful_detail,,Human,amzbook
1256,3e5b987f,expl_is_useful,,Human,amzbook
1257,3e5b9880,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1258,3e5b9880,assit_useful_detail,"By taking Marvin into account I was able to read the review looking for something to dispute Marvin's opinion with. When I could find nothing then I could agree with Marvin, or not if it was obviously out there.",Conf.+Adaptive,amzbook
1259,3e5b9880,expl_is_useful,3.0,Conf.+Adaptive,amzbook
1260,3e5b9881,assist_is_useful,5.0,Conf.+Double,amzbook
1261,3e5b9881,assit_useful_detail,I used Marvin as an initial gauge to focus on specific words. Then I would look towards the end of the review for specific phrases that Marvin had missed.,Conf.+Double,amzbook
1262,3e5b9881,expl_is_useful,3.0,Conf.+Double,amzbook
1263,3e5b9882,assist_is_useful,2.0,Conf.,amzbook
1264,3e5b9882,assit_useful_detail,"I hardly noticed Marvin. But sometimes when I was a bit unsure, he would agree with me and make me feel better.",Conf.,amzbook
1265,3e5b9882,expl_is_useful,,Conf.,amzbook
1266,3e5b9883,assist_is_useful,,Human,amzbook
1267,3e5b9883,assit_useful_detail,,Human,amzbook
1268,3e5b9883,expl_is_useful,,Human,amzbook
1269,3e5b9884,assist_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1270,3e5b9884,assit_useful_detail,I read the reviews and decided from them,Conf.+Adaptive (Expert),amzbook
1271,3e5b9884,expl_is_useful,1.0,Conf.+Adaptive (Expert),amzbook
1272,3e5b9885,assist_is_useful,4.0,Conf.+Double,amzbook
1273,3e5b9885,assit_useful_detail,"I reviewed Marvin's information to see if it made sense to me. I thought that if Marvin's information didn't resonate with me, I would go with my gut.",Conf.+Double,amzbook
1274,3e5b9885,expl_is_useful,4.0,Conf.+Double,amzbook
1275,3e5b9886,assist_is_useful,2.0,Conf.,amzbook
1276,3e5b9886,assit_useful_detail,"I glanced at the information Marvin provided but made my own determination anyway. I was more interested in how Marvin decided on the items I missed, which were only a few, and questionable in my mind.",Conf.,amzbook
1277,3e5b9886,expl_is_useful,,Conf.,amzbook
1278,3e5b9887,assist_is_useful,,Human,amzbook
1279,3e5b9887,assit_useful_detail,,Human,amzbook
1280,3e5b9887,expl_is_useful,,Human,amzbook
1281,3e5b9888,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1282,3e5b9888,assit_useful_detail,If Marvin was over 90% sure one way or the other he was usually right. It was when it was 70% or lower that the whole review needed to be read and I decided what I thought.,Conf.+Adaptive,amzbook
1283,3e5b9888,expl_is_useful,2.0,Conf.+Adaptive,amzbook
1284,3e5b9889,assist_is_useful,4.0,Conf.+Double,amzbook
1285,3e5b9889,assit_useful_detail,I would look at how he rated it and his confidence level first. As I read the passage I took into account what Marvin said with the idea that he could be wrong.,Conf.+Double,amzbook
1286,3e5b9889,expl_is_useful,4.0,Conf.+Double,amzbook
1287,3e5b988a,assist_is_useful,2.0,Conf.+Adaptive,amzbook
1288,3e5b988a,assit_useful_detail,If Marvin was very sure (more than 90%) I would skim the email to validate the recommendation.  Anything lower didn't seem to really predict accurately the sense of the review.,Conf.+Adaptive,amzbook
1289,3e5b988a,expl_is_useful,2.0,Conf.+Adaptive,amzbook
1290,3e5b988b,assist_is_useful,2.0,Conf.,amzbook
1291,3e5b988b,assit_useful_detail,"I used Marvin as a reference. However, I actually relied on my own opinion and instincts to a greater percentage.",Conf.,amzbook
1292,3e5b988b,expl_is_useful,,Conf.,amzbook
1293,3e5b988c,assist_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1294,3e5b988c,assit_useful_detail,"If it has higher confidence rate, I would use Marvin's suggestion.",Conf.+Adaptive (Expert),amzbook
1295,3e5b988c,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1296,3e5b988d,assist_is_useful,,Human,amzbook
1297,3e5b988d,assit_useful_detail,,Human,amzbook
1298,3e5b988d,expl_is_useful,,Human,amzbook
1299,3e5b988e,assist_is_useful,2.0,Conf.+Double,amzbook
1300,3e5b988e,assit_useful_detail,"It was mostly kind of distracting, rather than useful. They led me to question my judgment in more than one case, that caused errors.",Conf.+Double,amzbook
1301,3e5b988e,expl_is_useful,2.0,Conf.+Double,amzbook
1302,3e5b988f,assist_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1303,3e5b988f,assit_useful_detail,"It helped sometimes that he highlighted things but, just as often, it seemed that taken by themselves the highlights were misleading. It was like hearing a blurb and trying to get the full context of a conversation.",Conf.+Adaptive (Expert),amzbook
1304,3e5b988f,expl_is_useful,1.0,Conf.+Adaptive (Expert),amzbook
1305,3e5b9890,assist_is_useful,4.0,Conf.+Single,amzbook
1306,3e5b9890,assit_useful_detail,"I tried to gauge how likely it was that he was right, based on the percentages given. I also looked at the words that were highlighted to see why he categorized it as positive or negative to see if I agreed.",Conf.+Single,amzbook
1307,3e5b9890,expl_is_useful,3.0,Conf.+Single,amzbook
1308,3e5b9891,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1309,3e5b9891,assit_useful_detail,I used the percentage to help me make a decision. The highlighted words also helped by seeing the negative and positive parts of the reviews.,Conf.+Adaptive (Expert),amzbook
1310,3e5b9891,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1311,3e5b9892,assist_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1312,3e5b9892,assit_useful_detail,I paid attention to what Marvin highlighted. I felt at tims it was helpful to get the gist of the review.,Conf.+Adaptive (Expert),amzbook
1313,3e5b9892,expl_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1314,3e5b9893,assist_is_useful,3.0,Conf.+Single,amzbook
1315,3e5b9893,assit_useful_detail,"It highlighted areas I could focus on. More so, the rate of confidence helped in weighing my response.",Conf.+Single,amzbook
1316,3e5b9893,expl_is_useful,3.0,Conf.+Single,amzbook
1317,3e5b9894,assist_is_useful,2.0,Conf.+Double,amzbook
1318,3e5b9894,assit_useful_detail,"I almost completely ignored the information, because it wasn't always accurate. The majority of the time it was fine, but I don't want to depend on fine. ",Conf.+Double,amzbook
1319,3e5b9894,expl_is_useful,2.0,Conf.+Double,amzbook
1320,3e5b9895,assist_is_useful,1.0,Conf.+Adaptive,amzbook
1321,3e5b9895,assit_useful_detail,I basically ignored his information. I trusted my own read of the emails much more than his input.,Conf.+Adaptive,amzbook
1322,3e5b9895,expl_is_useful,1.0,Conf.+Adaptive,amzbook
1323,3e5b9896,assist_is_useful,3.0,Conf.+Single,amzbook
1324,3e5b9896,assit_useful_detail,I didn't use it at all.,Conf.+Single,amzbook
1325,3e5b9896,expl_is_useful,1.0,Conf.+Single,amzbook
1326,3e5b9897,assist_is_useful,4.0,Conf.+Double,amzbook
1327,3e5b9897,assit_useful_detail,"If Marvin was above 85% confidence, I tookl his word for it because it seemed to match my perspective almost every time. If it was below 85% confidence I read more thoroughly into the language of the review",Conf.+Double,amzbook
1328,3e5b9897,expl_is_useful,3.0,Conf.+Double,amzbook
1329,3e5b9898,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1330,3e5b9898,assit_useful_detail,I would sometimes read the highlighted portions first and use it if it was obvious from the highlighted portion whether it was positive or negative. If I could not immediately tell positive or negative I would go back and read the whole entry.,Conf.+Adaptive (Expert),amzbook
1331,3e5b9898,expl_is_useful,1.0,Conf.+Adaptive (Expert),amzbook
1332,3e5b9899,assist_is_useful,5.0,Conf.+Adaptive,amzbook
1333,3e5b9899,assit_useful_detail,"I used the information to generally show how he felt. If it was 97% or higher, I judged him quickly. If it it was less, I used my judgement and went a lot slower",Conf.+Adaptive,amzbook
1334,3e5b9899,expl_is_useful,5.0,Conf.+Adaptive,amzbook
1335,3e5b989a,assist_is_useful,,Human,amzbook
1336,3e5b989a,assit_useful_detail,,Human,amzbook
1337,3e5b989a,expl_is_useful,,Human,amzbook
1338,3e5b989b,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1339,3e5b989b,assit_useful_detail,"The highlights helped me understand where he got the ratings from and the highlighted phrases were at times very helpful, but not always.  The % of confidence wasn't helpful at all.",Conf.+Adaptive (Expert),amzbook
1340,3e5b989b,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1341,3e5b989c,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1342,3e5b989c,assit_useful_detail,"I was able to quickly see some sentences it thought was important.  However, I did not rely on the AI's judgement of whether or not it was negative or positive overall because I didn't trust it.",Conf.+Adaptive (Expert),amzbook
1343,3e5b989c,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1344,3e5b989d,assist_is_useful,4.0,Conf.,amzbook
1345,3e5b989d,assit_useful_detail,I used it to get a average with what I thought the review was saying,Conf.,amzbook
1346,3e5b989d,expl_is_useful,,Conf.,amzbook
1347,3e5b989e,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1348,3e5b989e,assit_useful_detail,I looked at his percentages as to what he thought of the book and then read the paragraph myself and made the decision from there.,Conf.+Adaptive (Expert),amzbook
1349,3e5b989e,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1350,3e5b989f,assist_is_useful,,Human,amzbook
1351,3e5b989f,assit_useful_detail,,Human,amzbook
1352,3e5b989f,expl_is_useful,,Human,amzbook
1353,3e5b98a0,assist_is_useful,,Human,amzbook
1354,3e5b98a0,assit_useful_detail,,Human,amzbook
1355,3e5b98a0,expl_is_useful,,Human,amzbook
1356,3e5b98a1,assist_is_useful,4.0,Conf.+Single,amzbook
1357,3e5b98a1,assit_useful_detail,"I looked at the highlighted words that Marvin provided.  But, in the end, I didn't think that was always enough for a determination and did end up scanning the whole email.  However, it was certainly faster to scan when there were highlighted words.",Conf.+Single,amzbook
1358,3e5b98a1,expl_is_useful,4.0,Conf.+Single,amzbook
1359,3e5b98a2,assist_is_useful,4.0,Conf.,amzbook
1360,3e5b98a2,assit_useful_detail,"I compared Marvin's opinion with mine, it was especially helpful when I was on the fence about negative/positive.",Conf.,amzbook
1361,3e5b98a2,expl_is_useful,,Conf.,amzbook
1362,3e5b98a3,assist_is_useful,4.0,Conf.,amzbook
1363,3e5b98a3,assit_useful_detail,I used Marvin's information to compare the text of the email and gauge the tone of the content as negative or positive,Conf.,amzbook
1364,3e5b98a3,expl_is_useful,,Conf.,amzbook
1365,3e5b98a4,assist_is_useful,,Human,amzbook
1366,3e5b98a4,assit_useful_detail,,Human,amzbook
1367,3e5b98a4,expl_is_useful,,Human,amzbook
1368,3e5b98a5,assist_is_useful,5.0,Conf.+Adaptive,amzbook
1369,3e5b98a5,assit_useful_detail,I LIKED THAT HE HIGHLIGHTED KEY WORDS THAT WERE EITHER BAD OR GOOD,Conf.+Adaptive,amzbook
1370,3e5b98a5,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1371,3e5b98a6,assist_is_useful,4.0,Conf.+Double,amzbook
1372,3e5b98a6,assit_useful_detail,"I read each review first, then glanced at Marvin's interpretation of it. A few times I counted the number of words highlighted in red and blue, then compared it to Marvin's results.",Conf.+Double,amzbook
1373,3e5b98a6,expl_is_useful,4.0,Conf.+Double,amzbook
1374,3e5b98a7,assist_is_useful,4.0,Conf.+Double,amzbook
1375,3e5b98a7,assit_useful_detail,"In its simplest form, an English sentence has two parts.",Conf.+Double,amzbook
1376,3e5b98a7,expl_is_useful,5.0,Conf.+Double,amzbook
1377,3e5b98a8,assist_is_useful,5.0,Conf.+Adaptive,amzbook
1378,3e5b98a8,assit_useful_detail,Marvin highlights the positive and negative emotions so it is easy to identify which  Email is positive or negative.based on this information i choose my opinion. thank you,Conf.+Adaptive,amzbook
1379,3e5b98a8,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1380,3e5b98a9,assist_is_useful,3.0,Conf.,amzbook
1381,3e5b98a9,assit_useful_detail,I only used it when i felt on the fence about how to rate on of the reviews which only happened a handful of times. But it did a good job at being right on the ones i questioned.,Conf.,amzbook
1382,3e5b98a9,expl_is_useful,,Conf.,amzbook
1383,3e5b98aa,assist_is_useful,1.0,Conf.+Adaptive,amzbook
1384,3e5b98aa,assit_useful_detail,I basically ignored Marvin after seeing a few obvious incorrect decisions. I'm used to reading reviews for everything I buy so I can easily decide whether a review is positive or negative. ,Conf.+Adaptive,amzbook
1385,3e5b98aa,expl_is_useful,1.0,Conf.+Adaptive,amzbook
